time_period,time_identifier,geographic_level,country_code,country_name,version,sex,disadvantage,ethnicity_minor,sen,number_of_students_potential,number_of_students_level3,number_of_students_alev,number_of_students_acad,number_of_students_agen,number_of_students_tlev,aps_per_entry_alev,aps_per_entry_grade_alev,aps_per_entry_acad,aps_per_entry_grade_acad,aps_per_entry_agen,aps_per_entry_grade_agen,aps_per_entry_tlev,aps_per_entry_grade_tlev,pc_achieving_atleast_two_substantial_lev3,pc_achieving_atleast_two_alev,pc_achieving_atleast_two_substantial_lev3_acad,entered_for_one_or_more_alev_or_applied,aps_per_entry_best3,aps_per_entry_grade_best3,pc_achieving_3_astar_to_a_alev,pc_achieving_aab_or_better_alev,entered_for_one_or_more_alev,pc_achieving_aab_or_better_atleast_two_facilitating_alev,entered_any_level3_vocational_excluding_applied_generals,pc_level3_vocational_students_entered_tech_levels,entered_any_level3_vocational_excluding_tech_levels,pc_level3_vocational_students_entered_applied_generals,number_of_students_highest_entry_was_l2,pc_level2_vocational_students_entered_technicalcertificate,number_of_students_technicalcertificate,aps_per_entry_technicalcertificate,aps_per_entry_grade_technicalcertificate
202021,Academic year,National,E92000001,England,Final,All,Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,212,184,167,170,39,6,43.6122,B+,43.6925,B+,33.4919,Dist,37.3256,Dist+,97.283,94.611,94.118,144,43.8889,B+,32.639,52.083,144,45.139,31,19.355,62,64.516,2,50,c,c,c
202425,Academic year,National,E92000001,England,Provisional,Female,Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,132,119,101,103,36,c,36.1821,B-,36.2012,B-,32.59,Dist-,c,c,96.639,93.069,91.262,83,37.0281,B-,12.048,22.892,83,19.277,14,28.571,45,82.222,4,0,c,c,c
202324,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,136,119,103,106,20,c,34.8814,C+,34.9419,C+,29.8116,Merit+,c,c,91.597,93.204,91.509,92,33.6232,C+,11.957,20.652,92,17.391,17,35.294,30,66.667,c,c,c,c,c
202223,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,136,123,111,113,30,5,35.9259,B-,36.129,B-,33.8883,Dist,28.6364,Merit+,91.87,89.189,88.496,91,35.641,B-,14.286,29.67,91,20.879,14,35.714,38,78.947,c,c,0,0,z
202122,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,125,107,97,99,20,c,41.5741,B,41.5315,B,38.2027,Dist+,c,c,99.065,91.753,90.909,82,41.4228,B,30.488,40.244,82,25.61,15,33.333,30,66.667,c,c,0,0,z
202021,Academic year,National,E92000001,England,Final,Female,Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,119,104,94,96,c,3,44.6168,B+,44.6942,B+,c,c,40.4545,Dist+,97.115,94.681,93.75,80,45.25,A-,32.5,58.75,80,46.25,16,18.75,35,68.571,c,c,c,c,c
202425,Academic year,National,E92000001,England,Provisional,Male,Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,124,104,91,93,17,c,38.452,B,38.2763,B-,30.5395,Dist-,c,c,98.077,93.407,92.473,83,38.8353,B,25.301,33.735,83,30.12,11,18.182,26,65.385,5,0,c,c,c
202324,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,110,102,87,91,18,c,36.6859,B-,36.1753,B-,27.4211,Merit+,c,c,95.098,93.103,92.308,81,36.5432,B-,19.753,29.63,81,27.16,8,37.5,23,78.261,c,c,c,c,c
202223,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,98,82,70,72,21,c,40.4578,B,40.0747,B,39.5287,Dist+,c,c,96.341,90,88.889,58,40.2874,B,32.759,46.552,58,44.828,9,55.556,25,84,c,c,0,0,z
202122,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,108,93,80,81,17,c,39.1789,B,39.1386,B,36.2775,Dist,c,c,98.925,96.25,95.062,74,39.4144,B,24.324,35.135,74,27.027,2,50,18,94.444,c,c,c,c,c
202021,Academic year,National,E92000001,England,Final,Male,Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,93,80,73,74,16,c,42.338,B+,42.4169,B+,30.4231,Dist-,c,c,97.5,94.521,94.595,64,42.1875,B+,32.813,43.75,64,43.75,15,20,27,59.259,c,c,c,c,c
202425,Academic year,National,E92000001,England,Provisional,All,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,2752,2529,2383,2418,403,33,41.2024,B,41.2147,B,32.7724,Dist-,33.2245,Dist-,98.062,94.209,93.962,2113,41.7495,B+,31.756,44.676,2113,39.47,146,22.603,509,79.764,69,11.594,c,c,c
202324,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,1918,1761,1632,1664,259,34,41.2093,B,41.2585,B,32.3468,Dist-,33.8258,Dist,97.501,95.282,94.832,1456,41.7353,B+,30.426,41.964,1456,36.676,127,26.772,342,76.023,47,6.383,c,c,c
202223,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,1695,1542,1432,1455,228,39,40.0896,B,40.1169,B,32.0633,Dist-,31.7969,Dist-,97.925,95.601,95.464,1277,40.3994,B,28.113,38.841,1277,32.498,120,32.5,300,76,19,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,1542,1420,1306,1342,222,37,44.0908,B+,44.085,B+,33.6102,Dist,32.3171,Dist-,98.451,94.41,93.815,1152,44.5399,B+,38.194,51.302,1152,42.882,105,35.238,282,78.723,7,14.286,c,c,c
202021,Academic year,National,E92000001,England,Final,All,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,1503,1390,1287,1319,188,37,46.2307,A-,46.2601,A-,34.5783,Dist,37.8626,Dist+,96.835,94.716,94.011,1154,46.2074,A-,44.541,57.626,1154,49.913,161,22.981,305,63.279,18,11.111,3,7,L2Dist
202425,Academic year,National,E92000001,England,Provisional,Female,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,1380,1275,1219,1230,187,c,41.3974,B,41.4155,B,32.4455,Dist-,c,c,98.118,94.914,94.797,1094,41.8769,B+,30.987,44.15,1094,36.472,68,10.294,244,76.639,29,6.897,c,c,c
202324,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,972,896,840,856,136,13,42.0647,B+,42.0593,B+,33.8026,Dist,32.75,Dist-,97.656,95.238,94.626,739,42.5801,B+,32.476,45.737,739,37.348,66,19.697,185,74.054,17,5.882,c,c,c
202223,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,859,792,742,757,111,8,40.1491,B,40.1749,B,32.3622,Dist-,34.7619,Dist,98.359,96.361,96.301,665,40.4662,B,25.564,37.594,665,28.12,52,15.385,147,75.51,c,c,0,0,z
202122,Academic year,National,E92000001,England,Revised,Female,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,805,747,697,718,102,11,43.9683,B+,44.0194,B+,35.2156,Dist,32.3171,Dist-,98.929,94.978,94.568,624,44.2094,B+,34.135,49.199,624,39.423,46,23.913,133,76.692,3,0,c,c,c
202021,Academic year,National,E92000001,England,Final,Female,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,762,711,670,682,98,9,46.2652,A-,46.3131,A-,36.122,Dist,31.6667,Dist-,97.468,94.776,94.428,600,46.2944,A-,43.833,58.5,600,47.167,66,13.636,147,66.667,10,20,c,c,c
202425,Academic year,National,E92000001,England,Provisional,Male,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,1372,1254,1164,1188,216,26,40.9986,B,41.0058,B,33.0403,Dist-,33.2775,Dist-,98.006,93.471,93.098,1019,41.6127,B,32.581,45.24,1019,42.689,78,33.333,265,82.642,40,15,c,c,c
202324,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,946,865,792,808,123,21,40.3231,B,40.4292,B,30.8756,Dist-,34.7222,Dist,97.341,95.328,95.05,717,40.8647,B,28.312,38.075,717,35.983,61,34.426,157,78.344,c,c,c,c,c
202223,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,836,750,690,698,117,31,40.028,B,40.0554,B,31.7817,Dist-,31.215,Dist-,97.467,94.783,94.556,612,40.3268,B,30.882,40.196,612,37.255,68,45.588,153,76.471,10,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Male,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,737,673,609,624,120,26,44.2286,B+,44.1604,B+,32.3718,Dist-,32.3171,Dist-,97.92,93.76,92.949,528,44.9306,B+,42.992,53.788,528,46.97,59,44.068,149,80.537,c,c,c,c,c
202021,Academic year,National,E92000001,England,Final,Male,Non-Disadvantaged,Asian or Asian British - Chinese,Total No identified SEN,741,679,617,637,90,28,46.1944,A-,46.2051,A-,33.0322,Dist-,39.703,Dist+,96.171,94.652,93.564,554,46.1131,A-,45.307,56.679,554,52.888,95,29.474,158,60.127,8,0,c,c,c
202425,Academic year,National,E92000001,England,Provisional,All,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202324,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202223,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,All,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202021,Academic year,National,E92000001,England,Final,All,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202425,Academic year,National,E92000001,England,Provisional,Female,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202324,Academic year,National,E92000001,England,Revised,Female,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202223,Academic year,National,E92000001,England,Revised,Female,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,c,c,0,0,z
202122,Academic year,National,E92000001,England,Revised,Female,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202021,Academic year,National,E92000001,England,Final,Female,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202425,Academic year,National,E92000001,England,Provisional,Male,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,c,c,c
202324,Academic year,National,E92000001,England,Revised,Male,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,c,c,c,c,c
202223,Academic year,National,E92000001,England,Revised,Male,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202122,Academic year,National,E92000001,England,Revised,Male,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,c,c,c,c,c
202021,Academic year,National,E92000001,England,Final,Male,Unknown disadvantaged status,Asian or Asian British - Chinese,Total No identified SEN,0,0,0,0,0,0,0,z,0,z,0,z,0,z,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0,0,z
202425,Academic year,National,E92000001,England,Provisional,All,All,Asian or Asian British - Indian,Total No identified SEN,17301,15310,13001,13193,4287,452,37.4428,B-,37.562,B-,31.3618,Dist-,32.0512,Dist-,96.349,91.77,91.238,10947,38.1426,B-,22.371,32.319,10947,27.569,1085,41.659,4916,88.466,734,7.629,71,5.6146,L2Merit-
202324,Academic year,National,E92000001,England,Revised,All,All,Asian or Asian British - Indian,Total No identified SEN,16465,14706,12366,12543,3931,498,37.1273,B-,37.202,B-,30.622,Dist-,31.4358,Dist-,96.131,91.347,90.728,10440,37.8289,B-,22.308,31.695,10440,27.098,1101,45.232,4533,88.22,679,8.247,75,5.313,L2Pass+
202223,Academic year,National,E92000001,England,Revised,All,All,Asian or Asian British - Indian,Total No identified SEN,15153,13387,11405,11560,3578,499,36.5795,B-,36.684,B-,31.0497,Dist-,30.5787,Dist-,96.541,91.591,90.926,9675,37.086,B-,21.22,30.419,9675,25.654,1014,49.211,4105,88.453,392,8.163,38,5.9097,L2Merit
202122,Academic year,National,E92000001,England,Revised,All,All,Asian or Asian British - Indian,Total No identified SEN,14650,12845,10759,10879,3296,540,40.204,B,40.3061,B,33.5342,Dist,32.8637,Dist-,98.124,92.23,91.911,9088,40.7262,B,28.565,40.218,9088,33.099,1051,51.38,3785,87.16,180,9.444,20,6.4643,L2Merit+
202021,Academic year,National,E92000001,England,Final,All,All,Asian or Asian British - Indian,Total No identified SEN,13071,11339,10027,10176,2511,369,42.8704,B+,42.9244,B+,33.5701,Dist,33.1411,Dist-,96.296,92.6,91.932,8571,42.995,B+,33.788,46.179,8571,37.569,1724,21.404,3787,66.781,328,10.671,40,5.6635,L2Merit-
202425,Academic year,National,E92000001,England,Provisional,Female,All,Asian or Asian British - Indian,Total No identified SEN,8614,7849,6804,6899,2149,132,37.0234,B-,37.1565,B-,32.2621,Dist-,30.8095,Dist-,96.968,92.152,91.622,5693,37.7715,B-,19.585,29.931,5693,24.188,431,30.626,2426,88.871,273,5.495,21,5.6444,L2Merit-
202324,Academic year,National,E92000001,England,Revised,Female,All,Asian or Asian British - Indian,Total No identified SEN,8082,7432,6449,6526,1941,127,36.8652,B-,36.9748,B-,31.9389,Dist-,29.8242,Merit+,96.986,91.906,91.434,5444,37.5814,B-,20.096,29.555,5444,24.431,421,30.166,2200,88.455,255,9.412,31,5.5431,L2Merit-
202223,Academic year,National,E92000001,England,Revised,Female,All,Asian or Asian British - Indian,Total No identified SEN,7554,6877,6058,6116,1748,122,36.2953,B-,36.4483,B-,32.1261,Dist-,32.2361,Dist-,97.077,92.242,91.906,5125,36.8267,B-,18.517,28,5125,22.224,377,32.361,1984,88.407,126,6.349,10,5.8289,L2Merit-
202122,Academic year,National,E92000001,England,Revised,Female,All,Asian or Asian British - Indian,Total No identified SEN,7227,6576,5711,5775,1602,119,40.1936,B,40.3102,B,34.4652,Dist,32.6849,Dist-,98.601,92.611,92.364,4843,40.7392,B,26.946,39.191,4843,30.683,351,33.903,1821,87.974,54,14.815,11,6.3472,L2Merit+
202021,Academic year,National,E92000001,England,Final,Female,All,Asian or Asian British - Indian,Total No identified SEN,6529,5861,5318,5389,1256,120,43.2614,B+,43.3351,B+,35.5712,Dist,32.8228,Dist-,97.253,92.93,92.559,4516,43.543,B+,33.437,46.745,4516,35.939,667,17.991,1765,71.218,130,10.769,17,5.8456,L2Merit
202425,Academic year,National,E92000001,England,Provisional,Male,All,Asian or Asian British - Indian,Total No identified SEN,8687,7461,6197,6294,2138,320,37.8918,B-,37.9983,B-,30.4647,Dist-,32.5274,Dist-,95.698,91.351,90.817,5254,38.5446,B,25.39,34.907,5254,31.233,654,48.93,2490,88.072,461,8.894,50,5.601,L2Merit-
202324,Academic year,National,E92000001,England,Revised,Male,All,Asian or Asian British - Indian,Total No identified SEN,8383,7274,5917,6017,1990,371,37.4067,B-,37.4448,B-,29.4065,Merit+,32.0006,Dist-,95.257,90.739,89.962,4996,38.0985,B-,24.72,34.027,4996,30.004,680,54.559,2333,87.998,424,7.547,44,5.1396,L2Pass
202223,Academic year,National,E92000001,England,Revised,Male,All,Asian or Asian British - Indian,Total No identified SEN,7599,6510,5347,5444,1830,377,36.896,B-,36.947,B-,30.0805,Dist-,30.0633,Dist-,95.975,90.855,89.824,4550,37.378,B-,24.264,33.143,4550,29.516,637,59.184,2121,88.496,266,9.023,28,5.9387,L2Merit
202122,Academic year,National,E92000001,England,Revised,Male,All,Asian or Asian British - Indian,Total No identified SEN,7423,6269,5048,5104,1694,421,40.2156,B,40.3015,B,32.6797,Dist-,32.9161,Dist-,97.623,91.799,91.399,4245,40.7114,B,30.412,41.39,4245,35.854,700,60.143,1964,86.405,126,7.143,9,6.5882,L2Dist-
202021,Academic year,National,E92000001,England,Final,Male,All,Asian or Asian British - Indian,Total No identified SEN,6542,5478,4709,4787,1255,249,42.4375,B+,42.466,B+,31.7153,Dist-,33.2954,Dist-,95.272,92.228,91.226,4055,42.3847,B+,34.18,45.549,4055,39.383,1057,23.557,2022,62.908,198,10.606,23,5.5275,L2Merit-
202425,Academic year,National,E92000001,England,Provisional,All,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,1639,1270,914,934,595,51,32.7553,C+,32.8201,C+,30.6356,Dist-,27.9827,Merit+,92.441,85.777,84.475,656,33.7246,C+,9.756,18.293,656,14.177,159,32.075,699,85.98,123,5.691,12,5.5595,L2Merit-
202324,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,1802,1450,1071,1085,623,103,32.4166,C+,32.4076,C+,29.2028,Merit+,30.1801,Dist-,93.379,82.26,81.475,750,33.9022,C+,12.133,20,750,14.4,194,53.093,712,88.904,138,7.971,13,4.4474,L1Dist+
202223,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,1640,1322,1007,1025,541,87,32.6981,C+,32.7267,C+,30.5417,Dist-,28.3598,Merit+,93.495,85.899,84.585,741,33.1354,C+,11.606,18.758,741,13.495,168,51.786,625,88.32,75,8,8,6.2742,L2Merit+
202122,Academic year,National,E92000001,England,Revised,All,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,1676,1317,974,984,502,78,35.0587,B-,35.1382,B-,32.2799,Dist-,31.6896,Dist-,96.659,87.064,86.585,756,35.4982,B-,10.714,22.751,756,16.138,165,47.273,586,85.836,32,6.25,c,c,c
202021,Academic year,National,E92000001,England,Final,All,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,1617,1261,1035,1051,423,59,39.1772,B,39.1761,B,33.2239,Dist-,30.2905,Dist-,94.687,88.696,87.536,798,39.5071,B,21.679,33.208,798,23.559,318,18.553,671,63.785,72,9.722,7,6.5417,L2Dist-
202425,Academic year,National,E92000001,England,Provisional,Female,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,827,676,505,512,317,16,32.5811,C+,32.5955,C+,31.2455,Dist-,24.902,Merit,93.343,86.535,85.547,350,33.4857,C+,8.571,16.286,350,11.429,65,24.615,360,88.333,50,6,4,5.7813,L2Merit-
202324,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,885,751,586,595,328,31,32.8402,C+,32.8386,C+,30.5422,Dist-,25.3175,Merit,94.807,83.106,82.185,402,34.5439,C+,10.945,19.652,402,12.189,68,45.588,359,91.643,52,11.538,c,c,c
202223,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,845,714,584,591,273,24,33.1705,C+,33.2237,C+,32.5009,Dist-,29.7015,Merit+,94.958,87.5,86.633,435,33.5479,C+,9.425,16.782,435,10.805,57,42.105,303,90.429,26,7.692,2,6.1875,L2Merit+
202122,Academic year,National,E92000001,England,Revised,Female,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,847,706,552,557,259,21,35.5196,B-,35.665,B-,32.803,Dist-,32.6066,Dist-,97.592,87.862,87.792,430,35.7519,B-,9.767,21.628,430,13.721,60,35,295,87.797,12,8.333,c,c,c
202021,Academic year,National,E92000001,England,Final,Female,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,854,704,592,601,245,20,40.1777,B,40.1903,B,35.2144,Dist,28.2456,Merit+,95.597,88.514,87.354,442,41.0332,B,23.529,36.878,442,22.851,118,16.949,338,72.485,38,10.526,4,6.8667,L2Dist
202425,Academic year,National,E92000001,England,Provisional,Male,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,812,594,409,422,278,35,32.9674,C+,33.0883,C+,29.9532,Merit+,29.8606,Merit+,91.414,84.841,83.175,306,33.9978,C+,11.111,20.588,306,17.32,94,37.234,339,83.481,73,5.479,8,5.4231,L2Pass+
202324,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,917,699,485,490,295,72,31.9128,C+,31.8935,C+,27.8554,Merit+,32.396,Dist-,91.845,81.237,80.612,348,33.1609,C+,13.506,20.402,348,16.954,126,57.143,353,86.119,86,5.814,5,3.9565,L1Dist
202223,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,795,608,423,434,268,63,32.0315,C+,32.0292,C+,28.6621,Merit+,27.8739,Merit+,91.776,83.688,81.797,306,32.549,C+,14.706,21.569,306,17.32,111,56.757,322,86.335,49,8.163,6,6.3043,L2Merit+
202122,Academic year,National,E92000001,England,Revised,Male,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,829,611,422,427,243,57,34.4597,C+,34.4437,C+,31.7424,Dist-,31.3153,Dist-,95.581,86.019,85.012,326,35.1636,B-,11.963,24.233,326,19.325,105,54.286,291,83.849,20,5,c,c,c
202021,Academic year,National,E92000001,England,Final,Male,Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,763,557,443,450,178,39,37.8643,B-,37.8458,B-,30.6203,Dist-,31.4148,Dist-,93.537,88.939,87.778,356,37.6124,B-,19.382,28.652,356,24.438,200,19.5,333,54.955,34,8.824,3,6,L2Merit
202425,Academic year,National,E92000001,England,Provisional,All,Non-Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,15662,14040,12087,12259,3692,401,37.7642,B-,37.8857,B-,31.4868,Dist-,32.5369,Dist-,96.702,92.223,91.753,10291,38.4242,B,23.176,33.213,10291,28.423,926,43.305,4217,88.878,611,8.02,59,5.624,L2Merit-
202324,Academic year,National,E92000001,England,Revised,All,Non-Disadvantaged,Asian or Asian British - Indian,Total No identified SEN,14663,13256,11295,11458,3308,395,37.5257,B-,37.6023,B-,30.898,Dist-,31.7272,Dist-,96.432,92.209,91.604,9690,38.1328,B-,23.096,32.601,9690,28.08,907,43.55,3821,88.092,541,8.318,62,5.5446,L2Merit-
